name,size_bytes,currency,price,review_count,rating,content_rating,primary_genre
New York City Car Taxi and Bus Parking Simulator,263579648,USD,0,185,4,4+,Games
Hot Wheels: Race Off,245804032,USD,0,3141,4.5,4+,Games
Wrestlemoji,7441408,USD,0.99,19,4,12+,Sports
Moana: Rhythm Run,238605312,USD,6.99,53,3,4+,Entertainment
Flappy Marine,3132416,USD,0.99,2,5,12+,Games
Rusty Lake: Roots,100598784,USD,2.99,156,4.5,12+,Games
ANY GIVEN EMOJI,47082496,USD,1.99,28,3,4+,Entertainment
Red Dwarf XI : The Game,171978752,USD,1.99,22,4.5,12+,Games
ROAD -escape game-,74856448,USD,0,2,5,4+,Games
Shadow Bug Rush,285643776,USD,0,187,4.5,12+,Games
At the Zoo With Grandma and Grandpa,112182272,USD,2.99,6,5,4+,Education
PokeVision Live Radar Alert & Notifications for Pokemon Go Gear,44673024,USD,1.99,91,2.5,4+,Productivity
DK Live – Fantasy Sports Play by Play and News,81046528,USD,0,416,4.5,17+,Sports
Dashy the Cat,83433472,USD,0,39,3,4+,Games
Phantasmat: Behind the Mask (Full),964245504,USD,6.99,62,4.5,9+,Games
Bob Mod,19609600,USD,1.99,9,2,4+,Games
Spirit Rush,102096896,USD,0,47,3.5,4+,Games
Lip Sync Battle App,124694528,USD,0,195,3.5,12+,Entertainment
パチスロ デビル メイ クライ クロス,3148132352,USD,11.99,0,0,12+,Games
Crazy Nursery - Newborn Baby Doctor Care,97512448,USD,0,76,4,4+,Games
Smart Baby Shapes FOOD: Fun Jigsaw Puzzles and Learning Games for toddlers & little kids,26571776,USD,2.99,3,4.5,4+,Games
VR Water Park:Water Stunt & Ride For VirtualGlasse,107465728,USD,0,74,2,4+,Games
Tropical Twist,75849728,USD,0,982,4.5,4+,Games
Spoofr — GPS & Location Simulator,1210368,USD,1.99,2,1,4+,Games
Cadenza: Havana Nights (Full),969881600,USD,6.99,61,4,9+,Games
Auto IV Calc for PokemonGO,120930304,USD,0,0,0,9+,Games
Visionn - Real Time Artistic Photo & Video Effects,25473024,USD,1.99,64,4.5,4+,Photo & Video
Narcos: Cartel Wars,178887680,USD,0,4490,4.5,12+,Games
Fired Up,76398592,USD,0,115,3,9+,Games
脱出ゲーム　カリスマブラザーズのワクワク女子寮脱出大作戦,216435712,USD,0,0,0,9+,Games
Jumps - Jumping on Pillars Game,12045312,USD,0,35,3.5,4+,Games
Slots of Vegas - Play Free Casino slot machines!,131643392,USD,0,6,2.5,17+,Games
Run From Trump,167212032,USD,0,172,4,12+,Games
Moji Me™,129187840,USD,0.99,46,3.5,9+,Entertainment
Offline Auto IV Calc for Pokemon GO,126790656,USD,0,137,4.5,9+,Games
Water Bottle Flip Challenge,21496832,USD,0,868,4,4+,Games
One More Spin! - Free Vegas Casino Slots,127716352,USD,0,1,1,17+,Games
Water Bottle Flip Challenge - 2k16 Pro!,74035200,USD,0,167,3,4+,Games
STUGGOJI,57677824,USD,0.99,0,0,17+,Utilities
Slip Away Mystify,138277888,USD,2.99,29,4,4+,Games
Idle Armies,77953024,USD,0,2015,4.5,12+,Games
Jrump,272778240,USD,0,116,4,9+,Games
The Krustashians,57183232,USD,0,6,4.5,4+,Games
エレメンタル ファンタジー - 高精細３ＤアクションＲＰＧ,173584384,USD,0,17,5,12+,Games
Tentacles - Enter the Mind,197963776,USD,0,159,3.5,9+,Games
"Spa Birthday Party - Nails, Hair, Dress Up & Cake",116488192,USD,0,122,4,4+,Games
Dreamdays Countdown IV: count down to days matter,68038656,USD,0.99,100,4.5,4+,Utilities
REmojis Keyboard,99468288,USD,0.99,30,2.5,4+,Utilities
Hoverboard Rush Racing Simulator -Hover Board Game,41241600,USD,0,17,3.5,4+,Games
Color 6: Blitz,87324672,USD,0,53,4,4+,Games
Putty 3D,19080192,USD,4.99,77,4.5,4+,Entertainment
FaZes - Run & Jump,45919232,USD,0,322,4.5,4+,Games
Faily Rider,152148992,USD,0,544,4,9+,Games
大人がハマる脳トレ！ぷるるん～頭が良くなる一筆書きパズル～,104089600,USD,0,0,0,4+,Games
Super Mario Run,194245632,USD,0,87958,2.5,4+,Games
Escape the Ice Cream Parlor,34050048,USD,0,5,4,4+,Games
Bus Simulator PRO 2017,546985984,USD,3.99,78,3.5,4+,Games
Boo - The World's Cutest Dog Game!,236668928,USD,0,521,4.5,4+,Games
Strawberry Shortcake Holiday Hair - Fashion World,413144064,USD,0,795,4,4+,Entertainment
Vikings: an Archer's Journey,130727936,USD,2.99,94,4.5,9+,Games
Drifty Chase,189778944,USD,0,1631,4.5,9+,Games
Bonk! Presented by The Tonight Show Starring Jimmy Fallon,104864768,USD,0,279,3.5,4+,Entertainment
Flow Free: Hexes,20476928,USD,0,2791,5,4+,Games
Masky,156213248,USD,0,69,4.5,4+,Games
Golfmoji - Golf Emojis and Stickers,52090880,USD,0.99,0,0,12+,Entertainment
Eggggg - The Platform Puker,366030848,USD,2.99,446,4.5,9+,Games
Concrete Jungle,256277504,USD,4.99,44,4.5,12+,Games
Defend Pizzeria Craft Shop,17582080,USD,1.99,11,1,4+,Games
Huetopia,10219520,USD,0.99,4,5,4+,Games
White Tiles 4: Piano Master (All mini games in 1),94298112,USD,0,3168,4.5,4+,Games
Zip—Zap,17095680,USD,1.99,3711,5,4+,Games
Flud.,9238528,USD,0.99,15,3.5,4+,Games
ThemeBoss - Live Wallpapers,139218944,USD,1.99,152,2.5,4+,Lifestyle
Monster Craft GO - Find and Catch pixelmon CarToon,35549184,USD,0,4808,4.5,4+,Games
Dierks Bentley Lyric Keyboard + Emojis,91759616,USD,1.99,41,5,9+,Utilities
My Teacher - School Classroom Play & Learn,123944960,USD,0,234,4,4+,Games
Hill Climb Racing 2,120797184,USD,0,33854,4.5,9+,Games
Infinite Painter,22405120,USD,0,65,4,4+,Productivity
Dog Sled Saga,79204352,USD,3.99,155,4,4+,Games
Bold Moves,226617344,USD,0,4980,4.5,4+,Games
"Philm-Video&Photo Editor,REAL-TIME Magic Filter",90322944,USD,0,103,4,4+,Photo & Video
パチスロ ガールズ＆パンツァー,3975609344,USD,9.99,0,0,12+,Games
全民打金币——爽快的正版放置手游,83985408,USD,0,0,0,12+,Games
森林舞会-3d画面刺激的娱乐城游戏,87440384,USD,0,0,0,17+,Games
Stony Road,106221568,USD,0,373,4,4+,Games
Star Wars™ Force Band™ by Sphero,559704064,USD,0,215,4.5,4+,Entertainment
Tongo Music - for kids and families,405502976,USD,1.99,37,4,4+,Education
The Trail,542597120,USD,0,12573,4,9+,Games
Bubble Island 2 - Pop Bubble Shooter,242101248,USD,0,3480,4.5,4+,Games
Tidal Rider,85362688,USD,0,284,4,4+,Games
Don't Starve: Shipwrecked,633698304,USD,4.99,495,3.5,9+,Games
"Invisible, Inc.",536311808,USD,4.99,86,4.5,12+,Games
NFL Rush Gameday,824104960,USD,0,272,4,4+,Sports
ARP ODYSSEi,105809920,USD,29.99,110,4.5,4+,Music
European War 5: Empire,127559680,USD,0,104,4,9+,Games
Digiposte +,106643456,USD,0,0,0,4+,Productivity
Clashy Colors,20506624,USD,0,854,5,4+,Games
ピンポンファイター - 卓球王にオレはなるっ！！,47551488,USD,0,0,0,4+,Games
Timepage for iPad – Calendar by Moleskine,85417984,USD,6.99,69,3.5,4+,Productivity
Limo Driving School a Valet Driver License Test Parking Simulator,288715776,USD,0,38,3.5,4+,Games
Knights Fight: Medieval Arena,479453184,USD,0,1501,4,12+,Games
Cosmolander - Missions in the Solar System,369460224,USD,2.99,9,2.5,4+,Education
Siralim 2 (RPG / Roguelike),150971392,USD,4.99,44,4,12+,Games
Osteya: Adventures,65756160,USD,0,107,3.5,9+,Games
Lifeline: Flatline,147597312,USD,1.99,207,4.5,9+,Games
Secrets of the Dark: The Flower of Shadow (Full),903281664,USD,6.99,32,3.5,9+,Games
FOX Sports VR,405783552,USD,0,81,3,4+,Sports
FFmoji 2016 - Your Fantasy Football Emoji Keyboard,16068608,USD,0,0,0,12+,Sports
BurbuMoji,20556800,USD,0.99,45,3,12+,Entertainment
Ketchapp Tennis,167264256,USD,0,830,4,4+,Games
Bully: Anniversary Edition,2413393920,USD,6.99,1334,4.5,12+,Games
Hide it Hillary!,23513088,USD,0.99,23,5,9+,Games
My PriceQuote,21143552,USD,6.99,21,4.5,4+,Productivity
Roofbot: Puzzler On The Roof,156247040,USD,2.99,625,4.5,4+,Games
Parallyzed: Surreal Platform Runner,235838464,USD,2.99,38,4.5,9+,Games
Tamotions by Tami Roman,7330816,USD,0.99,61,4.5,17+,Entertainment
niconico ch,55334912,USD,0,0,0,17+,Social Networking
Uber优步中国,51692544,USD,0,2,1,4+,Travel
My Town : Preschool,386007040,USD,2.99,61,4.5,4+,Education
Rubin.io,34772992,USD,0,16,2.5,4+,Games
NHL SuperCard 2K17,426580992,USD,0,116,3.5,4+,Games
意味が分かると怖い話【意味怖】-この怖い話の意味が分かるか…,54333440,USD,0,0,0,12+,Book
"Super Fashion Show - Girls Makeup, Dressup Games",97480704,USD,0,125,4.5,4+,Games
Evil Zombie Graveyard Apocalypse Shooting VR Games,129430528,USD,0,22,3.5,17+,Games
Nekosan,49047552,USD,0,905,4.5,4+,Games
Jelly Blast: New Exciting Match 3,158268416,USD,0,2557,4.5,4+,Games
FunBridge Quiz 3,34081792,USD,8.99,3,3.5,4+,Games
Midnight Calling: Jeronimo,751140864,USD,0,127,4.5,9+,Games
Christmas Stories: The Gift of the Magi,704336896,USD,0,227,4.5,9+,Games
Crystal Rush! Color Shoot Arcade Game,133867520,USD,0,81,4,9+,Games
Break Liner,136130560,USD,0,721,4,4+,Games
Facetune 2,141808640,USD,0,1009,3,4+,Photo & Video
"Grandpa, what the fone?",58182656,USD,0,14,4,12+,Games
BeetMoji,13500416,USD,1.99,244,2.5,12+,Entertainment
战歌联萌-新英雄登场 惊喜嘉年华,253259776,USD,0,0,0,9+,Games
Baby Panda's Carnival,131486720,USD,0,6,4.5,4+,Education
Intuition Guidances,66417664,USD,0,0,0,17+,Health & Fitness
Puzzlepops! Trick or Treat,151424000,USD,0,61,4,9+,Games
Twisty Board,117156864,USD,0,800,4.5,4+,Games
splix.io!,70096896,USD,0,415,3,4+,Games
Toon Shooters 2: The Freelancers,245209088,USD,0,101,4,9+,Games
大人のためのかわいいお買い物アプリSUCRESIA(シュクレシア）,48518144,USD,0,0,0,4+,Shopping
Fox Tales - Story Book for Kids,242819072,USD,1.99,16,4,4+,Book
Soccer 17,131052544,USD,2.99,29,1.5,4+,Games
こち亀 公式連載アプリ〜こち亀の漫画が読めるアプリ〜,34743296,USD,0,0,0,4+,Book
脱出ゲーム　In My Heart,160161792,USD,0,1,1,4+,Games
Landix.io Online,110459904,USD,0,405,4.5,4+,Games
Conduct THIS!,221721600,USD,0,116,4,4+,Games
Jeremstar box,43215872,USD,0,1,5,9+,Entertainment
Not Karlton Banks Emojis by Eboticons,45600768,USD,1.99,121,4,17+,Social Networking
Snake splix,70274048,USD,0,155,3,4+,Games
Sight Word Games,41961472,USD,2.99,0,0,4+,Education
Slots - Lucky Win Casino Games & Slot Machines,117479424,USD,0,3807,5,12+,Games
Order's Up,79126528,USD,0,188,4,4+,Games
Grumpy Cat's Worst Game Ever,138964992,USD,0,5170,5,4+,Games
Twin Moons Society™: Hidden Mystery,83590144,USD,0,6219,4,4+,Games
Nibmoji: Political Emojis,9701376,USD,0,30,3,17+,Entertainment
String Rush,42434560,USD,0,606,4,4+,Games
Advent Calendar 2017 - The Game,48111616,USD,0,5,3,4+,Games
吕布帮帮忙-三国策略卡牌，指间微操轻松畅玩,145248256,USD,0,0,0,9+,Games
凤凰新闻(专业版)-有料的军事新闻、娱乐短视频,67361792,USD,0.99,0,0,17+,News
Despicable Bear - Top Beat Action Game,218849280,USD,0,8872,5,17+,Games
KEVMOJI by Kevin Hart,22587392,USD,1.99,302,4,17+,Utilities
Sticklings,155706368,USD,0,79,4,4+,Games
Black - Live Wallpapers,84504576,USD,1.99,158,4,4+,Lifestyle
MyFLO Period Tracker by FLO Living LLC,64217088,USD,1.99,145,4,12+,Health & Fitness
NZ vs Loons,189247488,USD,1.99,0,0,4+,Games
武神战纪OL-热血三国志国战手游,705442816,USD,0.99,0,0,12+,Games
Political Knockout PKO Presidential Fight,108646400,USD,0,15,4,12+,Games
Mine Blitz,29322240,USD,0,2541,4.5,4+,Games
Demon's Rise 2: Lords of Chaos,2205314048,USD,7.99,39,4.5,12+,Games
微软识花,175406080,USD,0,9,4,4+,Entertainment
Crooked Path: Infinity Run,97175552,USD,0,318,4,4+,Games
"剑雨奇缘-万人同屏PK,唯美风仙侠",174546944,USD,0.99,0,0,9+,Games
Happy Oink,85111808,USD,0,24,4.5,4+,Games
【殺人現場へようこそ】推理サスペンス劇場/謎解き大人の脳トレゲーム,40120320,USD,0,0,0,12+,Book
GoldenMoji - Golden Retriever Emojis,43315200,USD,0,27,2.5,4+,Utilities
Stickman Basketball 2017,203829248,USD,0,1835,5,4+,Games
Vulture Island,7023616,USD,2.99,29,3.5,12+,Games
Word Cookies!,113321984,USD,0,287095,4.5,4+,Games
Icy Ropes,93580288,USD,0,1931,4,4+,Games
Science Girl - School Lab Super Star,111542272,USD,0,196,4,4+,Games
Cozmo ®,425026560,USD,0,364,4.5,4+,Entertainment
Love Engine,458687488,USD,0,70,2.5,4+,Games
Paintkeep - Turn Photo into Painting,31147008,USD,2.99,63,4.5,4+,Photo & Video
Hop,119472128,USD,0,12079,4.5,4+,Games
蒼の彼方のフォーリズム‐ETERNAL SKY-,433170432,USD,0,0,0,12+,Games
アウト～まさか浮気してないよね？～【恋愛不倫探しゲーム】,40107008,USD,0,0,0,9+,Book
意味が分かると怖い話-この怖い話の意味分かる？【意味怖】,46541824,USD,0,0,0,12+,Book
Wappoi Room Escape,132481024,USD,0,64,5,4+,Games
My Town : Grandparents,451428352,USD,2.99,87,4.5,4+,Education
Civil War: 1865,209495040,USD,1.99,14,4,12+,Games
Table Speed,26798080,USD,2.99,0,0,4+,Games
Don't Grind,79020032,USD,0,751,3.5,9+,Games
Sephojis – Sephora Emoji Keyboard & GIFs,25596928,USD,0,84,2.5,4+,Lifestyle
Hexy!,146126848,USD,0,51,2.5,4+,Games
古墓仙缘-古装恋爱修仙手游,209277952,USD,0.99,0,0,9+,Games
Ire - Blood Memory,1669448704,USD,0,373,3.5,12+,Games
Cola Bottle Flip Challenge,234621952,USD,0,14,4.5,4+,Games
大人の脳トレ！ぴたぽん #頭が良くなる #快感ハメコミパズル,49252352,USD,0,0,0,4+,Games
Pantheon Warfare: The Chaos of Knights,136615936,USD,0,0,0,12+,Games
Toca Life: Stable,267330560,USD,2.99,732,4.5,4+,Education
Construction Simulator PRO 2017,356862976,USD,4.99,166,2.5,4+,Games
Toca Life: Farm,236893184,USD,2.99,643,4.5,4+,Education
SwishMoji By JR Smith,18631680,USD,1.99,9,3.5,4+,Utilities
Thinkrolls Kings & Queens - Logic and Physics Game,64120832,USD,3.99,13,5,4+,Education
Followers Analytics for Instagram - InstaReport,35136512,USD,0,13914,4.5,4+,Social Networking
The Walking Dead: A New Frontier,993859584,USD,4.99,721,4,17+,Games
Water Bottle Flip Challenge : Endless Diving 2K16,40321024,USD,0,421,4.5,4+,Games
LINE Moments - Capture Your Fun Moments,133572608,USD,0,1,5,4+,Photo & Video
"Real Cake Maker 3D - Bake, Design & Decorate",324028416,USD,0,160,4.5,4+,Games
Brick Shot,77396992,USD,0,197,4.5,4+,Games
机でGOLF,247855104,USD,0,0,0,4+,Games
食べないと死ぬ2,54369280,USD,0,0,0,9+,Games
Real Bike Traffic Rider Virtual Reality Glasses,125990912,USD,0,8,3,17+,Reference
Suica,24804352,USD,0,10,1.5,4+,Finance
Sky Pillar,86454272,USD,0,27,3,4+,Games
Chunky Tanks,86175744,USD,0,44,3.5,4+,Games
Grandpa's Toy Shop,79931392,USD,2.99,12,4,4+,Education
Musical Video Maker & Editor Live Videoly Studio,17094656,USD,0,312,2.5,12+,Lifestyle
Miss Peregrine’s Emoji,37141504,USD,0,54,4.5,4+,Entertainment
Fairy Princess Fashion Design,112401408,USD,0,27,4.5,4+,Games
Smashing The Battle,292851712,USD,4.99,30,4.5,12+,Games
Flippy Bottle Extreme! - Marker Flip Tricky 2K16,143591424,USD,0,42435,4.5,4+,Games
无敌战舰-经典策略海战巅峰对决,63064064,USD,0,0,0,4+,Games
Escape from the pit latrine.,108177408,USD,0,2,3.5,4+,Games
Pursuit of Light2,361181184,USD,0,38,4,4+,Games
Pettson's Inventions 3,333170688,USD,2.99,2,5,4+,Education
Spectrum - Colorize Black and White Photos,18656256,USD,4.99,169,3.5,4+,Photo & Video
High Risers,35659776,USD,0,486,4.5,4+,Games
Water Bottle Flip Challenge 2,27547648,USD,0,2964,4,4+,Games
Fitness Sync for Fitbit to Apple Health,23117824,USD,2.99,6,5,4+,Health & Fitness
【意味笑】意味が分かると面白い話-謎解き2ch系推理ゲーム,39422976,USD,0,0,0,12+,Book
疯狂百宝箱,18173952,USD,0,0,0,17+,Lifestyle
Pineapple Pen,97951744,USD,0,6430,4.5,4+,Games
Tiny Rails,296011776,USD,0,1252,4,4+,Games
PulpMX 2.0,38900736,USD,1.99,46,3.5,12+,Sports
謝罪会見,52836352,USD,0,0,0,9+,Games
Ski Resort Parking Sim Ice Road Snow Plow Trucker,222243840,USD,0,167,4,4+,Games
Vector 2 Premium,275088384,USD,1.99,99,4,9+,Games
HowDidiDo,21574656,USD,0,0,0,4+,Sports
DurantEmoji by Kevin Durant,71644160,USD,0,200,4.5,4+,Utilities
Just Trap,191611904,USD,0,78,4,4+,Games
Where's My What? Free,390756352,USD,0,35,3,4+,Games
Mobile Legends: Bang bang,187168768,USD,0,11602,4.5,12+,Games
"Emojil - original emoji stamp, decoration camera",47948800,USD,0,0,0,4+,Photo & Video
■ Square it!,76039168,USD,0,226,4.5,4+,Games
Hidden Expedition: The Fountain of Youth (Full),902515712,USD,6.99,65,4,9+,Games
青空発掘カンパニー,181370880,USD,3.99,1,3,4+,Games
犯人は僕です。～露天風呂編～,59627520,USD,0,0,0,17+,Games
Dr. Panda Toy Cars Free,357190656,USD,0,51,4,4+,Education
Devil Lord: I shouldn't say that...half of world,96523264,USD,0,0,0,4+,Games
I Have A Pen,30351360,USD,0,527,4.5,4+,Games
Gems Story,106525696,USD,0,173,4.5,4+,Games
Little Briar Rose,279456768,USD,2.99,7,3,4+,Games
djay Pro for iPhone,79205376,USD,4.99,123,3.5,4+,Music
MOJI TALK by DJ Khaled,31695872,USD,1.99,8,5,12+,Entertainment
The Lost Shield,130360320,USD,1.99,27,3.5,4+,Games
Extreme Trucks Simulator,474310656,USD,0,579,4,4+,Games
脱出ゲーム 1K,58431488,USD,0,5,3,4+,Games
Fit In The Hole,138645504,USD,0,506,4,4+,Games
Escape Game: Signs,45420544,USD,0,41,5,4+,Games
Sun - weather forecast powered by Dark Sky,4281344,USD,1.99,11,3,4+,Weather
Beams.,100624384,USD,0.99,25,4.5,4+,Games
【ドレ？ドコ？】脱出ゲーム感覚の謎解きパズルゲーム,37219328,USD,0,1,3,12+,Games
TENOSEL+,78190592,USD,0,17,2.5,4+,Games
Elf Pets® Pup — The Elf on the Shelf®,469178368,USD,0.99,10,4.5,4+,Games
Baby Bottle Challenge - Water Bottle Flip,61094912,USD,0,152,3.5,4+,Games
SHERMOJI - Official Richard Sherman Emoji Keyboard,44829696,USD,0.99,8,5,9+,Entertainment
下ヨシ子の「２０１７年　あなたの流生命」,7142400,USD,1.99,0,0,17+,Lifestyle
Micromon,791604224,USD,0,56,3.5,9+,Games
Kids Shave Salon Spa Games (Boys & Girls),60314624,USD,0,3963,4,4+,Games
Silly Sausage: Doggy Dessert,90156032,USD,0,102,4.5,9+,Games
DragonBox Big Numbers,197068800,USD,7.99,14,4,4+,Education
Sweet Tales,111176704,USD,0,147,4.5,4+,Games
Buzzy Bubbles,103877632,USD,0,13,3,4+,Games
ZenDots 2 - One Dot’s Journey,27395072,USD,0,54,3.5,4+,Games
Hat Trick Shots,35524608,USD,0,197,4,4+,Games
SMILE Inc.,137533440,USD,0,25859,5,12+,Games
gogogo,7212032,USD,0,0,0,4+,Shopping
Cannonfire Concerto,25586688,USD,3.99,19,5,12+,Games
Empyrean,42916864,USD,5.99,29,4.5,12+,Games
Saga of the North Wind,40674304,USD,5.99,36,4.5,12+,Games
GE's eddie,14125056,USD,0,0,0,4+,News
Water Bottle Flip Challenge: Flippy Bottle Diving,40116224,USD,0,362,4.5,4+,Games
VERSUS: The Elite Trials,29697024,USD,3.99,62,4.5,12+,Games
Vandermojis by Lisa Vanderpump,10967040,USD,1.99,12,2,12+,Entertainment
Jordan Keyboard,34557952,USD,0,49,3.5,4+,Utilities
ON-SEN - escape game -,101600256,USD,0,14,4,4+,Games
Flip King,81882112,USD,0,72,4,9+,Games
One Touch Camera Recording & Capture in HD,1327104,USD,1.99,7,1.5,4+,Productivity
仙侠剑客—大型3D精品ARPG动作神作,179085312,USD,0,0,0,9+,Games
RETSNOM,283760640,USD,0.99,2,5,9+,Games
Babaji,23000064,USD,0.99,0,0,4+,Utilities
Solitaire One,47924224,USD,0,1740,4.5,4+,Games
Clown Spotter - Find Clowns Around You,26049536,USD,0,34,2.5,9+,News
Shoutrageous! - The Addictive Game of Lists,32848896,USD,0,60,4.5,17+,Games
オトナの教科書〜学校じゃ教わらない裏教育クイズ(画像付き)〜,42959872,USD,0,0,0,9+,Games
MalkinMoji by Evgeni Malkin,60633088,USD,0.99,33,3.5,9+,Sports
妖萌战姬HD - 日系二次元萌娘卡牌手游,211287040,USD,0.99,0,0,17+,Games
Escape from the Bears of the student council room.,95901696,USD,0,0,0,4+,Games
Super Jabber Jump,146922496,USD,0,612,4.5,4+,Games
Epic Battle Simulator,125122560,USD,0,1647,4.5,9+,Games
unWorded,350912512,USD,3.99,10,4,9+,Games
Escape Game: Red room,104137728,USD,0,5,3,4+,Games
Flirty Emoji Pro with Stickers Pack for Texting,39568384,USD,1.99,238,3.5,17+,Utilities
GETだぜ！じゃねーよｗ for ポケモン,60770304,USD,0,0,0,12+,Games
Escape a Halloween Candy Shop,36245504,USD,0,0,0,4+,Games
Feelca B&W,51673088,USD,0.99,26,3,4+,Photo & Video
Our dark lord-Sasuyu 2-TAP RPG,65501184,USD,0,35,4.5,4+,Games
Race Driving School Car Racing Driver License Test,321210368,USD,0,37,3.5,4+,Games
Shell by Bellabeat - Baby Heartbeat Listener,58326016,USD,0,587,3,4+,Lifestyle
iLocks - New Lock Screen Wallpapers for iPhone,39067648,USD,1.99,24,1,4+,Entertainment
LVL,94370816,USD,1.99,284,4.5,4+,Games
Sago Mini Holiday Trucks and Diggers,116524032,USD,0,56,4.5,4+,Education
Dungeon Witcher,102876160,USD,0,5,2.5,12+,Games
AutoSleep. Auto Sleep Tracker for Watch,7802880,USD,2.99,979,4.5,4+,Health & Fitness
We’re Going on a Bear Hunt,167348224,USD,2.99,3,3.5,4+,Games
BRICEMOJI Brice de Nice,72006656,USD,0.99,0,0,4+,Entertainment
WitchSpring2,956569600,USD,3.99,17,4.5,9+,Games
My First Crush - High School Love,131100672,USD,0,710,4.5,4+,Games
激突!!10円玉ドッカンバトル -最強AIに勝てる？-,26492928,USD,0,0,0,4+,Games
脱出ゲーム 学校の七不思議 -恐怖からの脱出-,185636864,USD,0,0,0,12+,Games
Crazy Clown Chase,21992448,USD,0,778,4,9+,Games
Let Go and Let God - Doreen Virtue,72539136,USD,4.99,19,4,4+,Lifestyle
